Latitude,Longitude,Location
19.09347,72.85153,DOMESTIC AIRPORT JUNCTION
19.10596,72.88538,DR.DATTA SAMANT CHOWK SAKINAKA
19.10538,72.88577,DR.DATTA SAMANT CHOWK SAKINAKA
19.10526,72.88554,DR.DATTA SAMANT CHOWK SAKINAKA
19.12082,72.88551,GANESH PADA
19.12151,72.88578,GANESH PADA
19.11843,72.86978,GAUTAM NAGAR (MIDC-MAROL)
19.11871,72.87015,GAUTAM NAGAR (MIDC-MAROL)
19.11554,72.84766,GOKHALE BRIDGE (ANDHERI-W)
19.10371,72.85143,SHRI SWAMI SAMARTH MUTT HANUMAN ROAD (VILE PARLE-E)
19.10519,72.85218,HANUMAN SOCIETY BUILDING NO.5 (VILE PARLE-E)
19.1051,72.85211,HANUMAN SOCIETY BUILDING NO.5 (VILE PARLE-E)
19.11357,72.89663,ICICI BANK  (CHANDIVLI) SINHAGAD COLLEGE
19.11354,72.89668,ICICI BANK  (CHANDIVLI) SINHAGAD COLLEGE
19.10321,72.87117,INDIAN OIL (SAHAR)
19.10832,72.86457,J.B.NAGAR (ANDHERI-E)
19.11342,72.8801,MAROL VILLAGE LOKBHARTHI
19.09406,72.89889,JAMBHULPADA
19.10088,72.89859,JUNGLESHWAR MAHADEO MANDIR
19.10281,72.8991,KHERANI BAUG
19.09845,72.89779,KULKARNI WADI
19.21937,72.83084,GANESH SOCIETY (KANDIVALI-W)
19.2237,72.85091,GOKHALE HIGH SCHOOL (BORIVALI -W)
19.21226,72.84693,GOVERDHAN NAGAR BORSAPADA
19.22171,72.84789,HARIDAS NAGAR
19.20807,72.82937,HINDUSTAN NAKA C.CHARANSINGH CHOWK
19.21359,72.82409,INDIAN EDUCATION SCHOOL (KANDIVALI-W)
19.21177,72.82079,JAY GANGA
19.20538,72.84425,MAHATMA GANDHI SWIMMING POOL (KANDIVALI-W)
19.20863,72.835,KAMRAJ NAGAR (KANDIVALI-W)
19.20468,72.85081,KANDIVALI STATION (W)
19.20395,72.85072,KANDIVALI STATION (W)
19.20592,72.85167,KANDIVALI STATION (W)
19.20569,72.84218,KANDIVALI VILLAGE
19.22374,72.84854,GANESH MANDIR KASTUR PARK
19.22366,72.84869,GANESH MANDIR KASTUR PARK
19.21195,72.83963,MAHAVIR NAGAR (KANDIVLI-W)
19.21567,72.83881,MAHAVIR NAGAR -EXTENSION (KANDIVLI-W)
19.20424,72.84876,DENA BANK (KANDIVALI-W)
19.21511,72.8371,MAHAVIR NAGAR -EXTENSION (KANDIVLI-W)
19.19625,72.84752,MILAP TALKIES
19.20458,72.826,PADMAJA SOCIETY
19.2123,72.84524,NETAJI SUBHASHCHANDRA BOSE SPORTS COMPLEX
19.21546,72.82585,CHARKOP SECTOR 5
19.21494,72.81306,CHARKOP SECTOR 8
19.21545,72.82924,PRABODHANKAR THACKERAY NAGAR BUS STATION (CHARKOP)
19.20545,72.82403,BHABREKAR NAGAR NO.1
19.21337,72.84136,PUNCHASHEEL APARTMENTS
19.20828,72.85065,DR.AMBEDKAR HOSPITAL PAREKH NAGAR
19.21439,72.83951,MAHAVIR NAGAR EXTENSION (KANDIVLI-W) PARIJAT SOCIETY
19.21365,72.85099,POISAR DEPOT
19.21414,72.85115,POISAR DEPOT
19.22072,72.83949,PRAPTI SOCIETY
19.21545,72.83586,RASHMI RATHI SOCIETY
19.21141,72.83588,RENUKA NAGAR
19.21628,72.82096,SAI CHITRA SOCIETY (KANDIVALI-W)
19.21521,72.81614,SAI SIDDHI SOCIETY (KANDIVALI-W)
19.21721,72.84504,SAIBABA NAGAR (BORIVALI -W)
19.20639,72.8347,SHANTI NAGAR (KANDIVALI-W)
19.10564,72.89697,NAHAR ESTATE
19.10922,72.88763,MARWAH ROAD JUNCTION (SAKI VIHAR ROAD)
19.11991,72.8488,AGARKAR CHOWK (ANDHERI-E)
19.11803,72.88517,ASHOK NAGAR (MAROL MAROSHI)
19.11714,72.848,AGARKAR CHOWK (ANDHERI-E)
19.11451,72.89704,CHANDVALI STUDIO PETROL PUMP
19.10046,72.8638,SAVITRIBAI PHULE NAGAR
19.05141,72.90045,ACHARYA GARDEN DIAMOND GARDEN
19.08237,73.00023,SAMAJ MANDIR HALL (VASHI) SECTOR 21
19.0131,73.01784,ADARSH MARKET
19.0457,72.92592,AGARWADI (MANKHURD)
19.04242,72.92653,ANUSHAKTI NAGAR BUS STATION
19.0429,72.92639,ANUSHAKTI NAGAR BUS STATION
19.08686,73.01061,A.P.M.C SECTOR 26
19.07088,72.9975,APNA BAZAR (VASHI)
19.0341,73.06284,BALBHARATI VIDYALAYA (KHARGHAR)
19.03371,73.0625,BALBHARATI VIDYALAYA (KHARGHAR)
19.04212,72.9338,B.A.R.C GATE NO.6
19.04587,72.90414,BASANT TALKIES
19.02901,73.06023,BELPADA VILLAGE
19.02905,73.06028,BELPADA VILLAGE
19.02804,73.05997,BELPADA VILLAGE
19.09493,73.00576,SAMATA NAGAR BONKODE
19.03545,73.0641,CANARA BANK (KHARGHAR)
19.03843,72.94471,CHEETA CAMP
19.04641,73.01754,CHINCHOLI TALAO (NAVI MUMBAI)
19.04674,73.01758,CHINCHOLI TALAO (NAVI MUMBAI)
19.07659,73.00972,A.P.M.C. FRUIT AND VEGETABLE MARKET
19.04574,72.89607,GANDHI MARKET (CHEMBUR)
19.12284,72.99966,GHANSOLI VILLAGE
19.03791,73.07751,GHARKUL
19.03801,73.07809,GHARKUL
19.04149,73.06592,GOKHALE VIDYALAYA (KHARGHAR)
19.05266,72.91419,GOVANDI STATION ROAD (E)
19.11322,73.01231,HELAN KELLAR INSTITUTE (MAHAPE)
19.03289,73.06654,HIRANANDANI COMPLEX JUNCTION (KHARGHAR)
19.07316,73.01247,I.C.L.SCHOOL (VASHI)
19.04965,73.07029,JALVAYU VIHAR (KHARGHAR)
19.04921,73.01722,JUI NAGAR GAONDEVI CHOWK
19.05568,73.01546,JUI NAGAR RAILWAY STATION
19.02633,73.1052,KALAMBOLI FIRE BRIGADE
19.05275,72.91595,KACHWADI
19.05225,72.91693,KACHWADI
19.03759,73.06572,KENDRIYA VIHAR (SECTOR 12)
19.1049,73.00322,TEEN TAKI (KOPAR KHAIRANE)
19.03684,73.07282,KOPARA VILLAGE
19.03726,73.07297,KOPARA VILLAGE
19.08937,73.0049,VASHI SECTOR 29
19.09173,73.00552,MEGA MART
19.01896,73.10493,MAHATMA GANDHI HOSPITAL PANVEL NAKA
19.10686,73.0026,M.S.E.B.OFFICE (KOPAR KHAIRANE)
19.10516,72.89532,LUCKY HOTEL (KHAIRANI MARG)
19.10524,72.89511,LUCKY HOTEL (KHAIRANI MARG)
19.10028,72.85209,MAHANT ROAD VILE PARLE (E)
19.10305,72.88886,MAHARASHTRA KATA (SAKI NAKA)
19.10326,72.88817,MAHARASHTRA KATA (SAKI NAKA)
19.11791,72.86514,MAROL DEPOT
19.11792,72.86512,MAROL DEPOT
19.10985,72.87532,MAROL LIONS CLUB
19.11209,72.87891,MAROL VILLAGE
19.11003,72.8784,MAROL NAKA MATA RAMABAI AMBEDKAR CHOWK
19.10806,72.88004,MAROL NAKA MATA RAMABAI AMBEDKAR CHOWK
19.11129,72.89679,MHADA COLONY (CHANDIVALI)
19.10759,72.88366,MITTAL ESTATE (MAROL)
19.09858,72.89266,MOHILI VILLAGE
19.09856,72.89239,MOHILI VILLAGE
19.11104,72.89748,SHOPPING PLAZA (POWAI)
19.09985,72.85273,SARVODAY (VILE PARLE-W)
19.1033,72.85749,NEW QUARTERS MAHARSHI VALMIKI CHOWK
19.11483,72.89353,OBEROI GARDEN (CHANDIVLI)
19.10355,72.86195,SAHAR P & T COLONY NO.2
19.10145,72.86325,SAHAR P & T COLONY NO.1
19.10309,72.84708,PARLE TILAK VIDYALAYA
19.10602,72.88889,POST OFFICE (POWAI)
19.11085,72.86208,R.B.I. COLONY (ANDHERI-E)
19.10204,72.87664,SAHAR POLICE STATION
19.12095,72.87563,SAINATH NAGAR (MIDC -MAROL)
19.1019,72.85479,SAMBHAJI NAGAR (VILE PARLE-E)
19.11147,72.8599,CHAKALA (SATAMWADI)
19.09565,72.89783,SHIVPREMI NAGAR
19.09519,72.89797,SHIVPREMI NAGAR
19.10638,72.88792,STATE BANK (SAKI NAKA)
19.12153,72.87374,SUMER HOUSE SURAJ DIAMOND
19.10785,72.86153,TARUN BHARAT SOCIETY
19.1078,72.86321,TARUN WELL SOCIETY
19.09349,72.85584,DOMESTIC AIRPORT TERMINAL 1-B
19.09336,72.85267,DOMESTIC AIRPORT TERMINAL 1-B
19.12136,72.88007,VIJAY NAGAR (MAROL MAROSHI)
19.12015,72.87965,VIJAY NAGAR (MAROL MAROSHI)
19.11415,72.84748,VIJAY NAGAR SOCIETY (ANDHERI-E)
19.0517,72.93774,MAHARASHTRA NAGAR (MANKHURD)
19.04967,72.90502,MAITRI PARK
19.04174,72.93564,MANDALA
19.05779,72.95624,MANKHURD OCTROI NAKA
19.04267,72.93041,MANKHURD STATION (SOUTH)
19.07899,73.00915,MATHADI BHAVAN COMMODITY EXCHANGE
19.11238,73.01678,MILLENNIUM BUSINESS PARK (MAHAPE)
19.06066,73.01402,NATHU JOMA PATIL CHOWK
19.03665,73.01513,NERUL VILLAGE
19.03427,73.01719,NERUL RAILWAY STATION
19.07374,73.00579,ONION POTATO MARKET (VASHI)
19.07387,73.00544,ONION POTATO MARKET (VASHI)
19.11663,73.00275,PANCHAVATI
19.04468,73.06416,REGENCY GARDEN SBI
19.05073,72.93613,MAHARASHTRA NAGAR (MANKHURD)
19.10849,72.92419,ASHA USHA COMPANY
19.14773,72.92864,ASHOK KEDARE CHOWK
19.14781,72.92853,ASHOK KEDARE CHOWK
19.1593,72.93763,ASIAN PAINTS
19.09799,72.90207,BARVE NAGAR
19.11958,72.91237,BAYER HOUSE
19.12044,72.91278,BAYER HOUSE
19.15138,72.93749,BHANDUP POLICE STATION
19.1443,72.93782,BHANDUP STATION (W)
19.14443,72.93734,BHANDUP STATION (W)
19.14671,72.93649,BHANDUP STATION (W) ROAD
19.15488,72.94341,CEAT COMPANY
19.11426,72.91317,KINGSTON SEZ (POWAI)
19.13476,72.92873,CIBA COMPANY
19.11373,72.9261,CIPLA COMPANY MILITARY CANTEEN
19.09551,72.91447,DAMODAR PARK
19.09556,72.91441,DAMODAR PARK
19.09662,72.91542,DARGAH (VIKHROLI-W)
19.1313,72.92672,DOCKYARD COLONY (KANJURMARG-W)
19.12466,72.89398,DR.AMBEDKAR UDYAN POWAI
19.15406,72.92958,TEMBIPADA NAKA VAIBHAV CHOWK
19.14073,72.92663,EKTA NAGAR POLICE CHOWKY- BHANDUP-W
19.11444,72.90694,FOREST CLUB (POWAI)
19.13895,72.93097,MANGATRAM PETROLPUMP
19.15497,72.93211,GAONDEVI NAKA (BHANDUP-W) MADHUKUN BUILDING
19.08758,72.90288,GHATKOPAR PIPE LINE
19.08692,72.8998,GHATKOPAR POLICE STATION
19.08682,72.90887,GHATKOPAR STATION (W)
19.11771,72.90564,HIRANANDANI POWAI BUS STATION
19.08572,72.90755,GHATKOPAR STATION (W)
19.10419,72.9213,GODREJ COMPANY (VIKHROLI-W)
19.15754,72.94356,HANUMAN MANDIR (BHANDUP-W)
19.09372,72.90382,HANUMAN MANDIR (BARVE NAGAR)
19.13975,72.92175,HANUMAN NAGAR (BHANDUP-W)
19.12186,72.92539,HINDUSTAN COMPANY (VIKHROLI-W)
19.12057,72.90672,HIRANANDANI (POWAI)
19.12578,72.91705,I.I.T.MAIN GATE (POWAI)
19.12537,72.9172,I.I.T.MAIN GATE (POWAI)
19.1288,72.91962,I.I.T.MARKET (POWAI)
19.09983,72.91451,INDUSTRIAL ESTATE (VIKHROLI-W)
19.09458,72.90027,JAMBHULPADA
19.15059,72.93384,JUNGAL MANGAL ROAD (BHANDUP-W)
19.11221,72.91773,KAILAS INDUSTRIAL ESTATE
19.11276,72.91075,KINGSTON SEZ (POWAI)
19.09404,72.90788,KRUPA BUILDING
19.0995,72.91766,MEENATAI THACKERAY MAIDAN (ANACIN COMPANY)
19.10407,72.91454,SHIVAJI MAIDAN MADINA MASJID
19.10999,72.9178,MUNICIPAL GARDEN (VIKHROLI-W)
19.13885,72.93092,MANGATRAM PETROLPUMP
19.04074,73.02143,PARSIK BANK (NERUL)
19.04528,72.91506,PUNJAB WADI (DEONAR)
19.04557,72.91449,PUNJAB WADI (DEONAR)
19.0986,73.00502,R.F.NAIK SCHOOL (KOPAR KHAIRANE)
19.04774,72.90705,R.K.STUDIO
19.04372,72.92151,RAJ KAPOOR CHOWK (ANUSHAKTI NAGAR)
19.02285,73.04933,R.B.I.COLONY (C.B.D.BELAPUR)
19.01169,73.01479,SAIDHAM SOCIETY (NERUL)
19.06796,73.00978,SANPADA STATION
19.05914,73.01393,SANPADA TELEPHONE EXCHANGE (SANT NIRANKARI BHAVAN)
19.05884,73.01407,SANPADA TELEPHONE EXCHANGE (SANT NIRANKARI BHAVAN)
19.01569,73.01498,NERUL SECTOR 42
19.00931,73.01567,NERUL SECTOR 46 48
19.00808,73.01638,NERUL SECTOR 46 48
19.07856,72.9982,VASHI SECTOR 916 JUHU NAGAR MARKET
19.05963,73.00328,SHAMRAO VITHAL BANK (JUI NAGAR)
19.04957,73.02196,SHIRAVANE VILLAGE
19.02824,73.01652,GANESH SOCIETY (NERUL)
19.02822,73.01665,GANESH SOCIETY (NERUL)
19.11296,73.00229,SANT RAJINDER SINGH ASHRAM
19.07983,73.00762,SAURASHTRA BANK STATE BANK (VASHI)
19.04516,72.91837,TELECOM FACTORY
19.04514,72.91841,TELECOM FACTORY
19.04443,72.91845,TELECOM FACTORY
19.03843,73.01465,TERNA VIDYALAYA (NERUL)
19.11114,73.00356,TERNA ENGINEERING COLLEGE (KOPAR KHAIRANE)
19.06722,73.0134,THANE BELAPUR JUNCTION
19.06951,73.01909,TURBHE NAKA (JANATA MARKET)
19.07295,72.99776,VASHI BUS STATION
19.07595,72.99782,VASHI BUS STATION
19.06959,72.98749,VASHI VILLAGE
19.06401,72.99837,VASHI RAILWAY STATION
19.06851,72.99613,YASHWANTRAO CHAVAN MARG JUNCTION(VASHI)
19.0318,73.06064,YERALA MEDICAL CENTRE
19.03162,73.06077,YERALA MEDICAL CENTRE
19.05076,72.93618,MAHARASHTRA NAGAR (MANKHURD)
19.08396,73.01184,VASHI SECTOR 19
19.11392,73.01639,MILLENNIUM BUSINESS PARK (MAHAPE)
19.0694,72.90494,CHHEDA NAGAR
19.13875,72.9358,D.A.V.COLLEGE
19.08099,72.90428,GANDHI MARKET (GHATKOPAR-E)
19.12498,72.92569,GANDHI NAGAR (KANJURMARG)
19.07441,72.90667,GARODIA PALACE
19.07228,72.90804,GARODIA NAGAR R.T.O
19.07318,72.90929,KAMRAJ NAGAR (GHATKOPAR-E)
19.08595,72.91976,GHATKOPAR DEPOT
19.08584,72.91985,GHATKOPAR DEPOT
19.08478,72.90884,GHATKOPAR STATION (E)
19.07078,72.90122,PESTOM SAGAR GLASS FACTORY
19.10132,72.92913,GODREJ COMPANY (VIKHROLI-E)
19.09317,72.92608,GODREJ SOAP COMPANY (VIKHROLI-E)
19.08118,72.90856,JAIN MANDIR (GHATKOPAR-E)
19.08311,72.90915,JAIN MANDIR (GHATKOPAR-E)
19.12123,72.94001,JANATA MARKET (VIKHROLI-E)
19.1326,72.93625,KANJUR VILLAGE
19.11383,72.93559,KANNAMWAR NAGAR NO.1
19.12006,72.93844,KANNAMWAR NAGAR NO.2
19.12036,72.93831,KANNAMWAR NAGAR NO.2
19.12119,72.93753,VIKHROLI POLICE STATION
19.0898,72.91572,LAXMI NAGAR (GHATKOPAR-E)
19.08853,72.91695,MARATHI VIDYALAYA (GHATKOPAR-E)
19.11424,72.93723,KANNAMWAR NAGAR HOSPITAL
19.07483,72.91293,NALANDA SOCIETY (GHATKOPAR-E)
19.09178,72.91273,NITYANAND NAGAR
19.08653,72.91526,POLICE STATION (PANT NAGAR)
19.07742,72.91374,RAILWAY POLICE GROUND (GHATKOPAR-E)
19.07888,72.90403,RAJAWADI HOSPITAL
19.06848,72.8995,SAHAKAR TALKIES (CHEMBUR-W)
19.06837,72.89951,SAHAKAR TALKIES (CHEMBUR-W)
19.07835,72.9108,SAIBABA MANDIR (GHATKOPAR)
19.07435,72.91103,SHANKESHWAR BUILDING
19.06798,72.89288,SARVODAY MAHABUDDHA VIHAR (TILAK NAGAR CHEMBUR)
19.15274,72.94636,SHIVAI VIDYALAYA (BHANDUP-E)
19.07712,72.90933,SWAMI NARAYAN MANDIR (GHATKOPAR-E)
19.12496,72.93335,TAGORE NAGAR JUNCTION (KANJURMARG-E)
19.12563,72.93278,TAGORE NAGAR JUNCTION (KANJURMARG-E)
19.12524,72.92888,TAGORE NAGAR NO.5 (VIKHROLI-E)
19.11978,72.93223,TAGORE NAGAR NO.3 (VIKHROLI-E)
19.11512,72.93262,TAGORE NAGAR POST OFFICE (VIKHROLI-E)
19.11334,72.93358,TAGORE NAGAR UDYAN VIKHROLI BRIDGE
19.11821,72.93743,VIKAS VIDYALAYA
19.11761,72.93714,VIKAS VIDYALAYA
19.10954,72.932,VIKHROLI STATION ROAD (E)
19.10974,72.932,VIKHROLI STATION ROAD (E)
19.10362,72.93006,VIKHROLI VILLAGE
19.08697,72.91886,GHATKOPAR DEPOT
19.07323,72.9111,R.T.O.(GHATKOPAR-E)
18.92698,72.82117,SAKHAR BHAVAN
18.96012,72.80944,BABULNATH JUNCTION
19.09743,72.90439,SANT MUKTABAI HOSPITAL
19.09797,72.90199,BARVE NAGAR
19.11422,72.9175,NAGBABA MANDIR (KAILAS COMPLEX)
19.15345,72.94362,NAHUR RAILWAY STATION
19.1516,72.92855,NARDAS NAGAR
19.15161,72.92858,NARDAS NAGAR
19.15972,72.93065,PATKAR COMPOUND (BHANDUP-W)
19.13909,72.92375,PRATAP NAGAR (BHANDUP-W)
19.12013,72.90055,RAMASHRAM (POWAI)
19.12011,72.89987,RAMASHRAM (POWAI)
19.09155,72.90366,RAM BHAVAN
19.14352,72.92807,SAHYADRI NAGAR (BHANDUP-W)
19.09858,72.90779,SAIBABA MANDIR (AMRUT NAGAR)
19.12284,72.8984,SHIPPING CORPORATION (POWAI)
19.14765,72.92962,SHIVAJI TALAO (BHANDUP-W)
19.14755,72.92962,SHIVAJI TALAO (BHANDUP-W)
19.15925,72.94388,SUBHASH NAGAR (BHANDUP-W)
19.16089,72.93123,TULSHETPADA
19.15215,72.94159,USHA NAGAR
19.15203,72.94176,USHA NAGAR
19.15435,72.92985,TEMBIPADA NAKA VAIBHAV CHOWK
19.10691,72.91728,VARSHA NAGAR
19.102,72.91958,VIKHROLI DEPOT
19.10277,72.91941,VIKHROLI DEPOT
19.10502,72.91322,VIKHROLI PARK SITE
19.1116,72.92575,VIKHROLI STATION ROAD (W)
19.11072,72.92753,VIKHROLI STATION (W)
19.08638,72.9087,GHATKOPAR STATION (W)
19.12409,72.91388,GATE WAY PLAZA (POWAI)
19.11597,72.91619,TATA POWER HOUSE (POWAI)
19.11605,72.91624,TATA POWER HOUSE (POWAI)
19.11817,72.91524,HIRANANDANI TELEPHONE EXCHANGE (POWAI)
19.13686,72.93458,ADARSH VIDYALAYA (KANJURMARG-E)
19.0661,72.90059,AMAR MAHAL
19.06667,72.89982,AMAR MAHAL
19.06679,72.89974,AMAR MAHAL
19.14422,72.95003,BHANDUP VILLAGE (E)
19.15573,72.94916,BHANDUP VILLAGE (E) JUNCTION
19.142,72.93843,C.G.S.COLONY (BHANDUP-E)
18.95781,72.80909,BABULNATH
18.90975,72.81732,BACKBAY DEPOT
18.95434,72.81478,BIRLA KRIDA KENDRA
18.95456,72.81831,CENTRAL CINEMA
18.95092,72.8211,CHARNI ROAD RAILWAY STATION
18.94966,72.82481,CHIRA BAZAR
18.94935,72.82498,CHIRA BAZAR
18.94906,72.82525,CHIRA BAZAR
18.95571,72.80868,CHOWPATTY BAND STAND
18.93316,72.82879,AHILYABAI HOLKAR CHOWK (CHURCHGATE)
18.93182,72.82827,AHILYABAI HOLKAR CHOWK (CHURCHGATE)
18.93316,72.82664,AHILYABAI HOLKAR CHOWK (CHURCHGATE)
18.93313,72.82663,AHILYABAI HOLKAR CHOWK (CHURCHGATE)
18.94843,72.79833,TEEN BATTI  (WALKESHWAR)
18.95153,72.82227,THAKURDWAR (GIRGAON)
18.95207,72.8232,THAKURDWAR (GIRGAON)
18.95323,72.8212,THAKURDWAR (GIRGAON)
18.92177,72.8266,VEEJ BHAVAN
18.92148,72.82746,VEEJ BHAVAN
18.93875,72.82432,WANKHEDE STADIUM
18.95132,72.80275,WHITE HOUSE
18.95591,72.81113,WILSON COLLEGE
18.91497,72.81863,WORLD TRADE CENTRE
18.92554,72.82584,YASHWANTRAO CHAVAN PRATISHTHAN (MANTRALAYA)
18.93074,72.82262,CRICKET CLUB OF INDIA
18.95346,72.80675,TEEN BAKDA (WALKESHWAR)
18.93668,72.82734,AHILYABAI HOLKAR CHOWK (CHURCHGATE)
18.93294,72.82748,AHILYABAI HOLKAR CHOWK
19.14649,72.84305,AJIT GLASS FACTORY
19.1687,72.83532,BANGUR NAGAR
19.16627,72.83515,BANGUR NAGAR POLICE CHOWKY
19.16598,72.8349,BANGUR NAGAR POLICE CHOWKY
19.1456,72.83687,BEHRAM BAUG
19.15379,72.83894,BEST NAGAR OSHIWARA STAFF QUARTERS
19.15698,72.8353,BHAGATSINGH NAGAR
19.15727,72.83518,BHAGATSINGH NAGAR
19.16307,72.84009,C.C.I.COLONY (GOREGAON-W)
19.17673,72.84574,RAJASTHANI SAMMELAN CAMPUS CHINCHVALI
19.13125,72.84765,FAROOKH VIDYALAYA
19.16285,72.84585,FILMISTAN (GOREGAON-W)
19.16385,72.84903,GOREGAON (W) BUS STATION
19.16355,72.84913,GOREGAON (W) BUS STATION
19.15338,72.83564,GOREGAON OSHIWARA DEPOT
19.15291,72.83572,GOREGAON OSHIWARA DEPOT
19.1528,72.83568,GOREGAON OSHIWARA DEPOT
19.16329,72.83318,HARI NIKETAN SOCIETY
19.17249,72.83626,INORBIT MALL
19.1602,72.8486,JAIN MANDIR (GOREGAON-W)
19.16188,72.84857,JAIN MANDIR (GOREGAON-W)
19.13387,72.84828,JOGESHWARI (W) BUS STATION
19.13783,72.84593,JOGESHWARI TABELA
19.14139,72.84327,JOGESHWARI TELEPHONE EXCHANGE
19.16322,72.83705,MITHA NAGAR (GOREGAON-W)
19.16429,72.83497,MOTILAL NAGAR NO.2
19.16399,72.83483,MOTILAL NAGAR NO.2
19.14867,72.84312,OSHIWARA BRIDGE
19.15208,72.8446,RAM MANDIR (GOREGAON-W)
19.15128,72.84406,RAM MANDIR (GOREGAON-W)
19.16032,72.83499,SHASTRI NAGAR (GOREGAON-W)
19.15908,72.8434,SIDDHARTH NAGAR (GOREGAON-W)
19.14943,72.84843,S.R.A.COLONY (EXTENSION)
19.14937,72.84865,S.R.A COLONY (RAM MANDIR)
19.16323,72.8417,LOKMANYA TILAK NAGAR (GOREGAON-W)
19.15824,72.84355,VIVEK VIDYALAYA
19.13448,72.84815,JOGESHWARI (W) BUS STATION
18.92544,72.82806,COOPERAGE TELEPHONE EXCHANGE YASHWANTRAO CHAVAN PRATISHTHAN
18.91766,72.82465,CUFFE PARADE MACCHIMAR NAGAR
18.91088,72.81853,DHOBI GHAT DR.AMBEDKAR NAGAR (BACKBAY)
18.92297,72.82355,FREE PRESS JOURNAL MARG
18.95128,72.81748,BALBHAVAN
18.95967,72.812,GAONDEVI POLICE STATION
18.936,72.82414,GOVERNMENT LAW COLLEGE
18.94524,72.82243,GYMKHANA
18.92569,72.83026,DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM)
18.91332,72.82084,PRESIDENT HOTEL
18.93628,72.83081,HUTATMA CHOWK
18.93239,72.82964,HUTATMA CHOWK
18.93821,72.82727,INCOME TAX OFFICE (MARINE LINES)
18.94131,72.82654,MARINE LINES RAILWAY STATION (KALA NIKETAN)
18.94134,72.8264,MARINE LINES RAILWAY STATION (KALA NIKETAN)
18.95511,72.81923,MAJESTIC CINEMA
18.92826,72.82397,MANTRALAYA
18.94147,72.82367,MARINE DRIVE
18.94426,72.8251,MARINE LINES RAILWAY STATION
18.94632,72.82363,MARINE LINES RAILWAY STATION
18.94599,72.82382,MARINE LINES RAILWAY STATION
18.94304,72.82836,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO)
18.94231,72.82961,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO)
18.94221,72.82948,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO)
18.9381,72.83041,MUMBAI GYMKHANA
18.95503,72.81632,PT.PALUSKAR CHOWK (OPERA HOUSE)
18.95524,72.81612,PT.PALUSKAR CHOWK (OPERA HOUSE)
18.95466,72.81626,PT.PALUSKAR CHOWK (OPERA HOUSE)
18.95505,72.81617,PT.PALUSKAR CHOWK (OPERA HOUSE)
18.95592,72.81725,PT.PALUSKAR CHOWK (OPERA HOUSE)
18.95005,72.8017,PARSI AGYARI
18.94537,72.82703,PRINCESS STREET (KALBADEVI)
18.94872,72.79812,REKHA SADAN JAIN MANDIR (WALKESHWAR)
18.94921,72.82156,S.K.PATIL GARDEN (CHARNI ROAD)
18.95257,72.80488,SHITAL BAUG
18.9593,72.81458,IRANI BRIDGE
18.95695,72.81287,SUKH SAGAR
18.95606,72.81356,SUKH SAGAR
19.04794,72.82707,BANDRA RECLAMATION BUS STATION
19.05888,72.83774,BANDRA TALAO
19.05848,72.83779,BANDRA TALAO
19.05943,72.83555,BANDRA TALKIES
19.0603,72.83718,BANDRA TALKIES SHROFF EYE HOSPITAL
19.05122,72.83641,TELEPHONE EXCHANGE (BANDRA-W)
19.05531,72.83133,BANK OF INDIA (BANDRA-W)
19.05724,72.83396,MUNICIPAL OFFICE BHABHA HOSPITAL (BANDRA-W)
19.07507,72.82615,DANDPADA
19.05569,72.83317,ELCO MARKET
19.04528,72.81928,FATHER AGNEL ASHRAM (BANDRA-W)
19.05179,72.82421,HILL ROAD GARDEN MEHBOOB STUDIO
19.04095,72.84094,MAHIM
19.07391,72.8375,KHAR POLICE STATION SACRED HEART SCHOOL
19.07056,72.83742,KHAR STATION (W) ROAD
19.07034,72.83732,KHAR STATION (W) ROAD
19.06615,72.8299,L.I.C COLONY (KHAR-W)
19.04633,72.84376,MAHIM MACHHIMAR NAGAR
19.04098,72.84094,MAHIM
19.06192,72.85662,TATA COLONY (BANDRA-E)
19.04014,72.84136,MAHIM
19.04462,72.84463,MAHIM PHATAK
19.03918,72.84696,MAHIM STATION (W)
19.04314,72.8419,MAHIM BUS STATION
19.04039,72.84138,MAHIM (PARADISE)
19.03677,72.84234,MAHIM (PARADISE)
19.05329,72.83792,PADMASHREE MOHAMMED RAFI CHOWK BANDRA (W)
19.0594,72.83265,MOTI MAHAL (BANDRA-W)
19.06019,72.83432,MOTI MAHAL (BANDRA-W)
19.0509,72.82745,MOUNT CARMEL CHURCH LILAVATI HOSPITAL
19.06322,72.83735,NATIONAL COLLEGE (BANDRA-W)
19.0642,72.83726,NATIONAL COLLEGE (BANDRA-W)
19.06616,72.83734,OLD KHAR
19.06028,72.82952,PALI HILL NAKA (GURU NANAK ROAD)
19.05965,72.82778,PALI HILL NAKA (GURU NANAK ROAD)
19.0511,72.83024,PARIJAT
19.07064,72.82586,PETIT GIRL S SCHOOL (KHAR-W)
19.06872,72.8229,RIZVI COLLEGE (BANDRA-W)
19.06811,72.82256,RIZVI COLLEGE (BANDRA-W)
19.03523,72.84717,SARASWATI VIDYAMANDIR (MAHIM)
19.03527,72.84703,SARASWATI VIDYAMANDIR (MAHIM)
19.04873,72.82118,SISTERS BUNGALOW
